date,code,time,price,volume,bs
2026-03-09,000001,14:05:51,10.7600,154,2
2026-03-09,000001,14:05:54,10.7600,17,2
2026-03-09,000001,14:05:57,10.7600,126,2
2026-03-09,000001,14:06:00,10.7700,52,1
2026-03-09,000001,14:06:03,10.7600,22,2
2026-03-09,000001,14:06:06,10.7600,362,2
2026-03-09,000001,14:06:09,10.7600,59,2
2026-03-09,000001,14:06:12,10.7600,52,2
2026-03-09,000001,14:06:15,10.7700,82,1
2026-03-09,000001,14:06:18,10.7600,27,2
2026-03-09,000001,14:06:21,10.7700,124,1
2026-03-09,000001,14:06:24,10.7600,72,2
2026-03-09,000001,14:06:27,10.7600,107,2
2026-03-09,000001,14:06:30,10.7600,34,2
2026-03-09,000001,14:06:33,10.7700,97,1
2026-03-09,000001,14:06:36,10.7600,92,2
2026-03-09,000001,14:06:39,10.7600,76,2
2026-03-09,000001,14:06:42,10.7600,29,2
2026-03-09,000001,14:06:45,10.7700,83,1
2026-03-09,000001,14:06:48,10.7600,91,2
2026-03-09,000001,14:06:51,10.7700,70,1
2026-03-09,000001,14:06:54,10.7700,64,1
2026-03-09,000001,14:06:57,10.7600,22,2
2026-03-09,000001,14:07:00,10.7700,48,1
2026-03-09,000001,14:07:03,10.7600,2,2
2026-03-09,000001,14:07:09,10.7700,38,1
2026-03-09,000001,14:07:12,10.7700,51,1
2026-03-09,000001,14:07:15,10.7700,135,1
2026-03-09,000001,14:07:18,10.7600,188,2
2026-03-09,000001,14:07:21,10.7700,231,1
2026-03-09,000001,14:07:24,10.7700,14,1
2026-03-09,000001,14:07:27,10.7700,80,1
2026-03-09,000001,14:07:30,10.7700,24,1
2026-03-09,000001,14:07:33,10.7600,189,2
2026-03-09,000001,14:07:39,10.7600,131,2
2026-03-09,000001,14:07:42,10.7600,31,2
2026-03-09,000001,14:07:45,10.7600,31,2
2026-03-09,000001,14:07:48,10.7600,49,2
2026-03-09,000001,14:07:51,10.7700,12,1
2026-03-09,000001,14:07:54,10.7600,52,2
2026-03-09,000001,14:07:57,10.7600,104,2
2026-03-09,000001,14:08:00,10.7600,51,2
2026-03-09,000001,14:08:03,10.7600,8,2
2026-03-09,000001,14:08:06,10.7600,128,2
2026-03-09,000001,14:08:09,10.7700,95,1
2026-03-09,000001,14:08:12,10.7600,117,2
2026-03-09,000001,14:08:15,10.7600,16,2
2026-03-09,000001,14:08:18,10.7600,39,2
2026-03-09,000001,14:08:21,10.7700,61,1
2026-03-09,000001,14:08:24,10.7600,42,2
2026-03-09,000001,14:08:27,10.7600,93,2
2026-03-09,000001,14:08:30,10.7600,74,2
2026-03-09,000001,14:08:33,10.7600,120,2
2026-03-09,000001,14:08:36,10.7700,73,1
2026-03-09,000001,14:08:39,10.7600,420,2
2026-03-09,000001,14:08:42,10.7700,276,1
2026-03-09,000001,14:08:45,10.7600,16,2
2026-03-09,000001,14:08:48,10.7700,131,1
2026-03-09,000001,14:08:51,10.7600,115,2
2026-03-09,000001,14:08:54,10.7700,202,1
2026-03-09,000001,14:08:57,10.7700,64,1
2026-03-09,000001,14:09:00,10.7700,120,1
2026-03-09,000001,14:09:03,10.7600,771,2
2026-03-09,000001,14:09:06,10.7600,48,2
2026-03-09,000001,14:09:09,10.7700,133,1
2026-03-09,000001,14:09:12,10.7700,107,1
