date,code,time,price,volume,bs
2026-05-20,601012,14:07:03,15.3800,19,1
2026-05-20,601012,14:07:06,15.3800,6,1
2026-05-20,601012,14:07:09,15.3800,51,1
2026-05-20,601012,14:07:12,15.3700,44,2
2026-05-20,601012,14:07:15,15.3800,23,1
2026-05-20,601012,14:07:18,15.3800,39,1
2026-05-20,601012,14:07:21,15.3700,4,2
2026-05-20,601012,14:07:24,15.3700,31,2
2026-05-20,601012,14:07:27,15.3700,802,2
2026-05-20,601012,14:07:31,15.3800,175,1
2026-05-20,601012,14:07:33,15.3800,68,1
2026-05-20,601012,14:07:36,15.3700,1,2
2026-05-20,601012,14:07:39,15.3700,596,2
2026-05-20,601012,14:07:42,15.3800,300,1
2026-05-20,601012,14:07:45,15.3600,82,2
2026-05-20,601012,14:07:48,15.3700,85,1
2026-05-20,601012,14:07:51,15.3600,245,2
2026-05-20,601012,14:07:54,15.3700,13,1
2026-05-20,601012,14:07:57,15.3700,44,1
2026-05-20,601012,14:08:00,15.3600,13,2
2026-05-20,601012,14:08:03,15.3600,102,2
2026-05-20,601012,14:08:06,15.3700,41,1
2026-05-20,601012,14:08:09,15.3700,102,2
2026-05-20,601012,14:08:12,15.3700,2,1
2026-05-20,601012,14:08:15,15.3600,297,2
2026-05-20,601012,14:08:18,15.3700,120,1
2026-05-20,601012,14:08:22,15.3700,3,1
2026-05-20,601012,14:08:24,15.3700,48,1
2026-05-20,601012,14:08:27,15.3700,10,1
2026-05-20,601012,14:08:30,15.3700,82,1
2026-05-20,601012,14:08:33,15.3600,46,2
2026-05-20,601012,14:08:36,15.3700,55,1
2026-05-20,601012,14:08:39,15.3600,51,2
2026-05-20,601012,14:08:42,15.3700,39,1
2026-05-20,601012,14:08:45,15.3600,16,2
2026-05-20,601012,14:08:48,15.3600,88,2
2026-05-20,601012,14:08:51,15.3600,18,2
2026-05-20,601012,14:08:54,15.3600,50,2
2026-05-20,601012,14:08:57,15.3500,8800,2
2026-05-20,601012,14:09:00,15.3500,194,2
2026-05-20,601012,14:09:03,15.3500,3703,2
2026-05-20,601012,14:09:06,15.3500,244,2
2026-05-20,601012,14:09:09,15.3600,144,1
2026-05-20,601012,14:09:12,15.3500,263,2
2026-05-20,601012,14:09:15,15.3500,271,2
2026-05-20,601012,14:09:18,15.3500,91,2
2026-05-20,601012,14:09:21,15.3500,225,2
2026-05-20,601012,14:09:24,15.3500,1709,2
2026-05-20,601012,14:09:27,15.3500,480,2
2026-05-20,601012,14:09:30,15.3600,495,1
2026-05-20,601012,14:09:33,15.3500,500,2
2026-05-20,601012,14:09:36,15.3500,92,2
2026-05-20,601012,14:09:39,15.3500,57,1
2026-05-20,601012,14:09:42,15.3400,672,2
2026-05-20,601012,14:09:45,15.3400,73,2
2026-05-20,601012,14:09:48,15.3400,96,2
2026-05-20,601012,14:09:51,15.3400,54,2
2026-05-20,601012,14:09:54,15.3400,378,2
2026-05-20,601012,14:09:57,15.3400,208,2
2026-05-20,601012,14:10:00,15.3300,91,2
2026-05-20,601012,14:10:03,15.3400,34,1
2026-05-20,601012,14:10:06,15.3300,529,2
2026-05-20,601012,14:10:09,15.3400,182,1
2026-05-20,601012,14:10:12,15.3400,15,1
2026-05-20,601012,14:10:15,15.3400,203,1
2026-05-20,601012,14:10:18,15.3300,158,2
2026-05-20,601012,14:10:21,15.3300,44,2
2026-05-20,601012,14:10:24,15.3400,93,1
2026-05-20,601012,14:10:27,15.3300,121,2
2026-05-20,601012,14:10:30,15.3400,233,1
2026-05-20,601012,14:10:33,15.3300,640,2
2026-05-20,601012,14:10:36,15.3300,77,2
2026-05-20,601012,14:10:39,15.3300,235,1
2026-05-20,601012,14:10:42,15.3300,46,2
2026-05-20,601012,14:10:45,15.3300,36,2
2026-05-20,601012,14:10:48,15.3300,174,2
2026-05-20,601012,14:10:51,15.3300,64,2
2026-05-20,601012,14:10:54,15.3300,204,1
2026-05-20,601012,14:10:57,15.3300,36,2
2026-05-20,601012,14:11:00,15.3300,12,2
2026-05-20,601012,14:11:03,15.3200,159,2
2026-05-20,601012,14:11:06,15.3400,187,1
2026-05-20,601012,14:11:09,15.3300,355,1
2026-05-20,601012,14:11:12,15.3300,40,2
