date,code,time,price,volume,bs
2026-01-16,000001,14:06:51,11.1700,351,2
2026-01-16,000001,14:06:54,11.1700,633,2
2026-01-16,000001,14:06:57,11.1800,436,1
2026-01-16,000001,14:07:00,11.1700,181,2
2026-01-16,000001,14:07:03,11.1800,567,1
2026-01-16,000001,14:07:06,11.1700,176,2
2026-01-16,000001,14:07:09,11.1700,263,2
2026-01-16,000001,14:07:12,11.1700,361,2
2026-01-16,000001,14:07:15,11.1700,206,2
2026-01-16,000001,14:07:18,11.1800,224,1
2026-01-16,000001,14:07:21,11.1700,241,2
2026-01-16,000001,14:07:24,11.1700,85,2
2026-01-16,000001,14:07:27,11.1800,238,1
2026-01-16,000001,14:07:30,11.1700,193,2
2026-01-16,000001,14:07:33,11.1800,398,1
2026-01-16,000001,14:07:36,11.1700,1731,2
2026-01-16,000001,14:07:39,11.1700,393,2
2026-01-16,000001,14:07:42,11.1700,284,2
2026-01-16,000001,14:07:45,11.1700,609,2
2026-01-16,000001,14:07:48,11.1700,278,2
2026-01-16,000001,14:07:51,11.1700,248,2
2026-01-16,000001,14:07:54,11.1700,295,2
2026-01-16,000001,14:07:57,11.1800,305,1
2026-01-16,000001,14:08:00,11.1700,199,2
2026-01-16,000001,14:08:03,11.1700,147,2
2026-01-16,000001,14:08:06,11.1700,450,2
2026-01-16,000001,14:08:09,11.1700,31,2
2026-01-16,000001,14:08:12,11.1700,192,2
2026-01-16,000001,14:08:15,11.1800,139,1
2026-01-16,000001,14:08:18,11.1800,2447,1
2026-01-16,000001,14:08:21,11.1800,951,1
2026-01-16,000001,14:08:24,11.1800,240,1
2026-01-16,000001,14:08:27,11.1800,1520,1
2026-01-16,000001,14:08:30,11.1800,21,2
2026-01-16,000001,14:08:33,11.1900,132,1
2026-01-16,000001,14:08:36,11.1800,194,2
2026-01-16,000001,14:08:39,11.1800,139,2
2026-01-16,000001,14:08:42,11.1900,73,1
2026-01-16,000001,14:08:45,11.1700,321,2
2026-01-16,000001,14:08:48,11.1800,122,4
2026-01-16,000001,14:08:51,11.1800,306,1
2026-01-16,000001,14:08:54,11.1700,40,2
2026-01-16,000001,14:08:57,11.1800,443,1
2026-01-16,000001,14:09:00,11.1700,217,2
2026-01-16,000001,14:09:03,11.1800,297,1
2026-01-16,000001,14:09:06,11.1700,101,2
2026-01-16,000001,14:09:09,11.1800,214,1
2026-01-16,000001,14:09:12,11.1700,145,2
2026-01-16,000001,14:09:15,11.1700,249,2
2026-01-16,000001,14:09:18,11.1700,260,2
2026-01-16,000001,14:09:21,11.1800,84,1
2026-01-16,000001,14:09:24,11.1700,230,2
2026-01-16,000001,14:09:27,11.1800,187,1
2026-01-16,000001,14:09:30,11.1800,194,1
2026-01-16,000001,14:09:33,11.1800,80,1
2026-01-16,000001,14:09:36,11.1700,255,2
2026-01-16,000001,14:09:39,11.1700,161,2
2026-01-16,000001,14:09:42,11.1800,430,1
2026-01-16,000001,14:09:45,11.1800,23,2
2026-01-16,000001,14:09:48,11.1800,206,2
2026-01-16,000001,14:09:51,11.1800,121,2
2026-01-16,000001,14:09:54,11.1800,563,2
2026-01-16,000001,14:09:57,11.1900,223,1
2026-01-16,000001,14:10:00,11.1800,240,2
2026-01-16,000001,14:10:03,11.1900,114,1
2026-01-16,000001,14:10:06,11.1800,114,2
2026-01-16,000001,14:10:09,11.1800,400,2
2026-01-16,000001,14:10:12,11.1900,338,1
2026-01-16,000001,14:10:15,11.1800,246,2
2026-01-16,000001,14:10:18,11.1800,388,2
2026-01-16,000001,14:10:21,11.1800,134,2
2026-01-16,000001,14:10:24,11.1800,112,2
2026-01-16,000001,14:10:27,11.1800,269,1
2026-01-16,000001,14:10:30,11.1900,179,1
2026-01-16,000001,14:10:33,11.1800,174,2
2026-01-16,000001,14:10:36,11.1900,128,1
2026-01-16,000001,14:10:39,11.1800,132,2
2026-01-16,000001,14:10:42,11.1800,300,2
2026-01-16,000001,14:10:45,11.1900,105,1
2026-01-16,000001,14:10:48,11.1800,187,2
2026-01-16,000001,14:10:51,11.1800,199,2
2026-01-16,000001,14:10:54,11.1800,178,2
2026-01-16,000001,14:10:57,11.1900,26,1
2026-01-16,000001,14:11:00,11.1800,142,2
2026-01-16,000001,14:11:03,11.1800,170,2
2026-01-16,000001,14:11:06,11.1800,159,2
2026-01-16,000001,14:11:09,11.1900,130,1
2026-01-16,000001,14:11:12,11.1900,103,1
2026-01-16,000001,14:11:15,11.1800,129,2
2026-01-16,000001,14:11:18,11.1800,42,2
2026-01-16,000001,14:11:21,11.1800,94,2
2026-01-16,000001,14:11:24,11.1900,16,1
2026-01-16,000001,14:11:27,11.1900,19,1
2026-01-16,000001,14:11:30,11.1900,72,1
2026-01-16,000001,14:11:33,11.1900,48,1
2026-01-16,000001,14:11:36,11.1800,95,2
2026-01-16,000001,14:11:39,11.1800,100,2
2026-01-16,000001,14:11:42,11.1900,106,1
2026-01-16,000001,14:11:45,11.1900,36,1
2026-01-16,000001,14:11:48,11.1900,598,1
2026-01-16,000001,14:11:51,11.1800,19,2
2026-01-16,000001,14:11:54,11.1800,73,2
2026-01-16,000001,14:11:57,11.1900,220,1
2026-01-16,000001,14:12:00,11.1800,4,2
2026-01-16,000001,14:12:03,11.1800,142,2
2026-01-16,000001,14:12:06,11.1900,161,1
2026-01-16,000001,14:12:09,11.1900,103,1
2026-01-16,000001,14:12:12,11.1900,455,1
2026-01-16,000001,14:12:15,11.1900,24,1
2026-01-16,000001,14:12:18,11.1900,231,1
2026-01-16,000001,14:12:21,11.1900,242,1
2026-01-16,000001,14:12:24,11.1900,31,1
2026-01-16,000001,14:12:27,11.1900,23,1
