date,code,time,price,volume,bs
2026-06-09,600900,14:07:04,27.5100,65,1
2026-06-09,600900,14:07:07,27.5100,79,1
2026-06-09,600900,14:07:10,27.5100,14,1
2026-06-09,600900,14:07:13,27.5100,144,1
2026-06-09,600900,14:07:16,27.5100,52,1
2026-06-09,600900,14:07:19,27.5100,54,1
2026-06-09,600900,14:07:22,27.5000,73,2
2026-06-09,600900,14:07:25,27.5000,24,2
2026-06-09,600900,14:07:28,27.5100,575,1
2026-06-09,600900,14:07:31,27.5200,41,1
2026-06-09,600900,14:07:34,27.5200,109,1
2026-06-09,600900,14:07:37,27.5200,86,1
2026-06-09,600900,14:07:40,27.5100,2,2
2026-06-09,600900,14:07:43,27.5200,232,1
2026-06-09,600900,14:07:46,27.5200,5,1
2026-06-09,600900,14:07:49,27.5200,131,1
2026-06-09,600900,14:07:52,27.5200,43,1
2026-06-09,600900,14:07:55,27.5200,112,1
2026-06-09,600900,14:07:58,27.5300,26,1
2026-06-09,600900,14:08:01,27.5200,210,2
2026-06-09,600900,14:08:04,27.5200,31,1
2026-06-09,600900,14:08:07,27.5200,204,2
2026-06-09,600900,14:08:10,27.5200,85,2
2026-06-09,600900,14:08:13,27.5200,186,2
2026-06-09,600900,14:08:16,27.5200,130,1
2026-06-09,600900,14:08:19,27.5200,172,1
2026-06-09,600900,14:08:22,27.5300,53,1
2026-06-09,600900,14:08:25,27.5300,12,1
2026-06-09,600900,14:08:28,27.5200,126,2
2026-06-09,600900,14:08:34,27.5200,80,2
2026-06-09,600900,14:08:37,27.5200,72,1
2026-06-09,600900,14:08:40,27.5200,42,2
2026-06-09,600900,14:08:43,27.5200,49,2
2026-06-09,600900,14:08:46,27.5300,20,1
2026-06-09,600900,14:08:49,27.5200,170,2
2026-06-09,600900,14:08:52,27.5300,17,1
2026-06-09,600900,14:08:55,27.5300,230,1
2026-06-09,600900,14:08:58,27.5100,189,2
2026-06-09,600900,14:09:01,27.5200,30,4
2026-06-09,600900,14:09:04,27.5100,184,2
2026-06-09,600900,14:09:07,27.5200,93,2
2026-06-09,600900,14:09:10,27.5200,32,2
2026-06-09,600900,14:09:13,27.5200,18,2
2026-06-09,600900,14:09:16,27.5200,6,2
2026-06-09,600900,14:09:19,27.5200,9,2
2026-06-09,600900,14:09:22,27.5300,8,1
2026-06-09,600900,14:09:25,27.5200,37,2
2026-06-09,600900,14:09:28,27.5200,137,2
2026-06-09,600900,14:09:31,27.5300,16,1
2026-06-09,600900,14:09:34,27.5200,51,2
2026-06-09,600900,14:09:37,27.5200,52,1
2026-06-09,600900,14:09:40,27.5100,4,2
2026-06-09,600900,14:09:43,27.5100,30,2
2026-06-09,600900,14:09:46,27.5100,108,2
2026-06-09,600900,14:09:49,27.5200,71,1
2026-06-09,600900,14:09:52,27.5200,59,1
2026-06-09,600900,14:09:55,27.5200,11,2
2026-06-09,600900,14:09:58,27.5200,86,2
2026-06-09,600900,14:10:01,27.5200,124,1
2026-06-09,600900,14:10:04,27.5300,103,1
2026-06-09,600900,14:10:07,27.5200,50,2
2026-06-09,600900,14:10:10,27.5200,50,2
2026-06-09,600900,14:10:13,27.5300,52,1
2026-06-09,600900,14:10:16,27.5200,324,2
2026-06-09,600900,14:10:19,27.5200,529,2
2026-06-09,600900,14:10:22,27.5200,134,1
2026-06-09,600900,14:10:25,27.5200,125,1
2026-06-09,600900,14:10:28,27.5200,81,1
2026-06-09,600900,14:10:31,27.5200,65,2
2026-06-09,600900,14:10:34,27.5100,226,2
2026-06-09,600900,14:10:37,27.5100,31,2
2026-06-09,600900,14:10:40,27.5100,71,2
2026-06-09,600900,14:10:43,27.5100,116,2
2026-06-09,600900,14:10:46,27.5100,173,2
2026-06-09,600900,14:10:49,27.5100,140,2
2026-06-09,600900,14:10:52,27.5300,58,1
2026-06-09,600900,14:10:55,27.5200,23,1
2026-06-09,600900,14:10:58,27.5200,104,1
2026-06-09,600900,14:11:01,27.5100,92,2
2026-06-09,600900,14:11:04,27.5200,384,1
2026-06-09,600900,14:11:07,27.5200,70,1
2026-06-09,600900,14:11:10,27.5200,3,4
2026-06-09,600900,14:11:13,27.5300,727,1
2026-06-09,600900,14:11:16,27.5200,59,2
2026-06-09,600900,14:11:19,27.5200,11,1
2026-06-09,600900,14:11:22,27.5100,8,2
2026-06-09,600900,14:11:25,27.5200,6,1
2026-06-09,600900,14:11:28,27.5200,14,1
2026-06-09,600900,14:11:31,27.5200,117,1
2026-06-09,600900,14:11:34,27.5100,271,2
2026-06-09,600900,14:11:37,27.5100,1318,2
2026-06-09,600900,14:11:40,27.5100,151,2
2026-06-09,600900,14:11:43,27.5100,21,2
2026-06-09,600900,14:11:46,27.5200,45,1
2026-06-09,600900,14:11:49,27.5200,10,1
2026-06-09,600900,14:11:52,27.5200,54,1
2026-06-09,600900,14:11:55,27.5100,66,2
2026-06-09,600900,14:11:58,27.5100,67,2
2026-06-09,600900,14:12:01,27.5200,20,1
2026-06-09,600900,14:12:04,27.5200,27,1
2026-06-09,600900,14:12:07,27.5200,93,1
2026-06-09,600900,14:12:10,27.5200,10,1
2026-06-09,600900,14:12:13,27.5200,97,1
2026-06-09,600900,14:12:16,27.5200,94,1
2026-06-09,600900,14:12:19,27.5300,96,1
2026-06-09,600900,14:12:22,27.5300,100,1
2026-06-09,600900,14:12:25,27.5300,58,1
2026-06-09,600900,14:12:28,27.5200,334,2
2026-06-09,600900,14:12:31,27.5300,64,1
2026-06-09,600900,14:12:34,27.5300,331,1
2026-06-09,600900,14:12:37,27.5300,140,2
2026-06-09,600900,14:12:40,27.5300,232,2
2026-06-09,600900,14:12:43,27.5300,252,1
2026-06-09,600900,14:12:46,27.5300,46,2
2026-06-09,600900,14:12:49,27.5400,122,1
2026-06-09,600900,14:12:52,27.5500,116,1
2026-06-09,600900,14:12:55,27.5400,88,2
2026-06-09,600900,14:12:58,27.5500,183,1
2026-06-09,600900,14:13:01,27.5500,153,1
2026-06-09,600900,14:13:04,27.5500,135,1
2026-06-09,600900,14:13:07,27.5500,61,1
2026-06-09,600900,14:13:10,27.5400,213,2
2026-06-09,600900,14:13:13,27.5400,81,2
2026-06-09,600900,14:13:16,27.5500,68,1
2026-06-09,600900,14:13:19,27.5500,5,1
