code,name,n_days,pct_buy,pct_hold,pct_sell,ternary_total_return,binary_total_return,buyhold_return,ternary_sharpe,binary_sharpe,buyhold_sharpe,ternary_mdd,binary_mdd,buyhold_mdd,ternary_turnover_pa,binary_turnover_pa
600519,贵州茅台,1699,0.4955856386109476,0.0164802825191289,0.48793407886992346,0.8325142937050212,1.0236584808254676,2.446891779023984,0.38967476503778203,0.4449023947381733,0.606027407845529,-0.4461080877111164,-0.396230455491473,-0.5135986313886347,26.253090052972336,16.46380223660977
000001,平安银行,1699,0.45909358446144793,0.017068864037669218,0.5238375515008828,0.13140813404607243,-0.3674616013693779,0.014164305949004197,0.13052517948585504,-0.17597547612050451,0.15109794775338434,-0.4445023837108668,-0.5948561268608544,-0.6849800620292432,26.846380223660976,16.16715715126545
601318,中国平安,1699,0.457327839905827,0.01883460859329017,0.5238375515008828,0.2358146870104989,-0.32148918889642886,-0.08739146847867296,0.1712362730706073,-0.1742007704097518,0.08631273623139138,-0.43533076851796154,-0.6409617623077066,-0.6604224289665578,25.511477339611538,16.90876986462625
600036,招商银行,1699,0.5097115950559152,0.00824014125956445,0.4820482636845203,0.9502062319646933,0.07355222789396776,1.117269544924146,0.41772052668383475,0.10948233246923281,0.4271214837173484,-0.46470147766536757,-0.5041561184156227,-0.5897959183673477,22.989994114184814,15.87051206592113
000858,五粮液,1699,0.4861683343143025,0.023543260741612712,0.49028840494408477,0.756022390607048,1.2008259678101179,1.4852830188679422,0.35554495467093583,0.4572226316254382,0.47882291635840835,-0.5887974408857108,-0.466998301131349,-0.6914166821936512,27.587992937021777,14.832254267216008
601012,隆基绿能,1693,0.490253987005316,0.03366804489072652,0.47607796810395747,2.1465009292548043,2.8219128783808443,0.6641949152542406,0.603143843843055,0.6860085258403236,0.35578776005328944,-0.5313398960636497,-0.45308067060300605,-0.8202485173679748,24.11340815121087,14.884819846426463
600900,长江电力,1688,0.5195497630331753,0.013033175355450236,0.4674170616113744,0.2449519041098236,0.17838620495679947,2.0669546436285127,0.15954546447795157,0.1130958548983092,0.7360950527734279,-0.25460196740491275,-0.24360017635615455,-0.24668435013262544,28.514218009478675,18.362559241706162
000333,美的集团,1659,0.49909584086799275,0.010247136829415311,0.49065702230259195,0.20872424772507925,0.09444798452114256,0.8863128491620067,0.17851325603911944,0.1261299110185075,0.3958713586808681,-0.6458806862871438,-0.6474571980983962,-0.7020079435127982,28.10126582278481,15.645569620253164
