date,code,time,price,volume,bs
2026-06-29,000001,09:30:00,10.20,1603,1
2026-06-29,000001,09:30:03,10.20,4057,1
2026-06-29,000001,09:30:06,10.20,3039,1
2026-06-29,000001,09:30:09,10.20,970,1
2026-06-29,000001,09:30:12,10.17,3520,1
2026-06-29,000001,09:30:15,10.15,3514,1
2026-06-29,000001,09:30:18,10.14,4109,1
2026-06-29,000001,09:30:21,10.12,1493,1
2026-06-29,000001,09:30:24,10.12,3686,1
2026-06-29,000001,09:30:27,10.10,1222,1
2026-06-29,000001,09:30:30,10.12,1206,2
2026-06-29,000001,09:30:33,10.16,2283,2
2026-06-29,000001,09:30:36,10.13,1200,1
2026-06-29,000001,09:30:39,10.15,852,2
2026-06-29,000001,09:30:42,10.13,798,1
2026-06-29,000001,09:30:45,10.13,656,1
2026-06-29,000001,09:30:48,10.15,555,2
2026-06-29,000001,09:30:51,10.15,491,2
2026-06-29,000001,09:30:54,10.15,589,1
2026-06-29,000001,09:30:57,10.14,547,1
2026-06-29,000001,09:31:00,10.14,364,1
2026-06-29,000001,09:31:03,10.14,460,1
2026-06-29,000001,09:31:06,10.13,1100,1
2026-06-29,000001,09:31:09,10.12,2459,1
2026-06-29,000001,09:31:12,10.12,3204,2
2026-06-29,000001,09:31:15,10.11,2752,1
2026-06-29,000001,09:31:18,10.10,1033,1
2026-06-29,000001,09:31:21,10.11,528,1
2026-06-29,000001,09:31:24,10.11,890,1
2026-06-29,000001,09:31:27,10.11,955,2
2026-06-29,000001,09:31:30,10.10,3361,1
2026-06-29,000001,09:31:33,10.11,2157,2
2026-06-29,000001,09:31:36,10.11,1533,2
2026-06-29,000001,09:31:39,10.11,1123,1
2026-06-29,000001,09:31:42,10.11,2218,2
2026-06-29,000001,09:31:45,10.10,4978,1
2026-06-29,000001,09:31:48,10.11,1013,2
2026-06-29,000001,09:31:51,10.11,1023,2
2026-06-29,000001,09:31:54,10.12,118,2
2026-06-29,000001,09:31:57,10.11,316,1
2026-06-29,000001,09:32:00,10.11,260,1
2026-06-29,000001,09:32:03,10.12,429,2
2026-06-29,000001,09:32:06,10.11,903,1
2026-06-29,000001,09:32:09,10.09,3349,1
2026-06-29,000001,09:32:12,10.10,610,2
2026-06-29,000001,09:32:15,10.09,1345,1
2026-06-29,000001,09:32:18,10.10,981,2
2026-06-29,000001,09:32:21,10.09,910,1
2026-06-29,000001,09:32:24,10.10,1485,2
2026-06-29,000001,09:32:27,10.09,262,1
2026-06-29,000001,09:32:30,10.10,211,2
2026-06-29,000001,09:32:33,10.10,583,2
2026-06-29,000001,09:32:36,10.10,316,2
2026-06-29,000001,09:32:39,10.10,376,2
2026-06-29,000001,09:32:42,10.09,627,1
2026-06-29,000001,09:32:45,10.10,515,2
2026-06-29,000001,09:32:48,10.09,2636,1
2026-06-29,000001,09:32:51,10.10,332,2
2026-06-29,000001,09:32:54,10.08,2018,1
2026-06-29,000001,09:32:57,10.09,506,1
2026-06-29,000001,09:33:00,10.09,1002,1
2026-06-29,000001,09:33:03,10.10,614,2
2026-06-29,000001,09:33:06,10.10,667,2
2026-06-29,000001,09:33:09,10.09,217,1
2026-06-29,000001,09:33:12,10.10,1293,2
2026-06-29,000001,09:33:15,10.09,286,1
2026-06-29,000001,09:33:18,10.10,322,2
2026-06-29,000001,09:33:21,10.10,728,2
2026-06-29,000001,09:33:24,10.10,224,2
2026-06-29,000001,09:33:27,10.10,454,2
2026-06-29,000001,09:33:30,10.10,217,2
2026-06-29,000001,09:33:33,10.09,5767,1
2026-06-29,000001,09:33:36,10.09,707,2
2026-06-29,000001,09:33:39,10.08,2367,1
2026-06-29,000001,09:33:42,10.09,445,2
2026-06-29,000001,09:33:45,10.09,437,2
2026-06-29,000001,09:33:48,10.09,1821,2
2026-06-29,000001,09:33:51,10.08,2772,1
2026-06-29,000001,09:33:54,10.09,306,2
2026-06-29,000001,09:33:57,10.08,849,1
2026-06-29,000001,09:34:00,10.08,438,1
2026-06-29,000001,09:34:03,10.09,353,2
2026-06-29,000001,09:34:06,10.09,759,2
2026-06-29,000001,09:34:09,10.08,1884,1
2026-06-29,000001,09:34:12,10.08,1138,1
2026-06-29,000001,09:34:15,10.08,503,1
2026-06-29,000001,09:34:18,10.08,601,1
2026-06-29,000001,09:34:21,10.08,426,1
2026-06-29,000001,09:34:24,10.08,289,2
2026-06-29,000001,09:34:27,10.07,979,1
2026-06-29,000001,09:34:30,10.08,386,2
2026-06-29,000001,09:34:33,10.07,12416,1
2026-06-29,000001,09:34:36,10.06,1142,1
2026-06-29,000001,09:34:39,10.07,2297,2
2026-06-29,000001,09:34:42,10.06,258,1
2026-06-29,000001,09:34:45,10.06,1086,1
2026-06-29,000001,09:34:48,10.07,998,2
2026-06-29,000001,09:34:51,10.07,295,2
2026-06-29,000001,09:34:54,10.06,588,1
2026-06-29,000001,09:34:57,10.07,252,2
2026-06-29,000001,09:35:00,10.06,243,1
2026-06-29,000001,09:35:03,10.07,1089,2
2026-06-29,000001,09:35:06,10.06,365,1
2026-06-29,000001,09:35:09,10.07,488,2
2026-06-29,000001,09:35:12,10.06,284,1
2026-06-29,000001,09:35:15,10.07,360,2
2026-06-29,000001,09:35:18,10.06,3240,1
2026-06-29,000001,09:35:21,10.06,1662,1
2026-06-29,000001,09:35:24,10.07,460,2
2026-06-29,000001,09:35:27,10.06,540,1
2026-06-29,000001,09:35:30,10.05,1568,1
2026-06-29,000001,09:35:33,10.07,591,2
2026-06-29,000001,09:35:36,10.06,448,1
2026-06-29,000001,09:35:39,10.07,326,2
2026-06-29,000001,09:35:42,10.06,654,1
2026-06-29,000001,09:35:45,10.07,842,2
2026-06-29,000001,09:35:48,10.07,314,2
2026-06-29,000001,09:35:51,10.07,110,2
2026-06-29,000001,09:35:54,10.07,1258,2
2026-06-29,000001,09:35:57,10.07,979,2
2026-06-29,000001,09:36:00,10.07,712,2
2026-06-29,000001,09:36:03,10.07,538,2
2026-06-29,000001,09:36:06,10.06,483,1
2026-06-29,000001,09:36:09,10.06,652,1
2026-06-29,000001,09:36:12,10.07,238,2
2026-06-29,000001,09:36:15,10.06,549,1
2026-06-29,000001,09:36:18,10.06,3531,2
2026-06-29,000001,09:36:21,10.06,390,2
2026-06-29,000001,09:36:24,10.06,1191,1
2026-06-29,000001,09:36:27,10.05,447,1
2026-06-29,000001,09:36:30,10.06,149,2
2026-06-29,000001,09:36:33,10.05,4140,1
2026-06-29,000001,09:36:36,10.05,2986,1
2026-06-29,000001,09:36:39,10.05,1441,2
2026-06-29,000001,09:36:42,10.05,815,2
2026-06-29,000001,09:36:45,10.05,402,2
2026-06-29,000001,09:36:48,10.05,366,2
2026-06-29,000001,09:36:51,10.05,191,2
2026-06-29,000001,09:36:54,10.06,1757,2
2026-06-29,000001,09:36:57,10.06,897,2
2026-06-29,000001,09:37:00,10.06,106,2
2026-06-29,000001,09:37:03,10.06,619,2
2026-06-29,000001,09:37:06,10.05,2141,1
2026-06-29,000001,09:37:09,10.05,277,1
2026-06-29,000001,09:37:12,10.06,548,2
2026-06-29,000001,09:37:15,10.06,211,2
2026-06-29,000001,09:37:18,10.06,499,2
2026-06-29,000001,09:37:21,10.06,386,2
2026-06-29,000001,09:37:24,10.06,318,2
2026-06-29,000001,09:37:27,10.06,177,2
2026-06-29,000001,09:37:30,10.06,1491,2
2026-06-29,000001,09:37:33,10.05,495,1
2026-06-29,000001,09:37:36,10.06,82,2
2026-06-29,000001,09:37:39,10.06,111,2
2026-06-29,000001,09:37:42,10.05,4645,1
2026-06-29,000001,09:37:45,10.05,3870,2
2026-06-29,000001,09:37:48,10.05,242,2
2026-06-29,000001,09:37:51,10.04,3312,1
2026-06-29,000001,09:37:54,10.05,786,2
2026-06-29,000001,09:37:57,10.05,270,1
2026-06-29,000001,09:38:00,10.06,63,2
2026-06-29,000001,09:38:03,10.05,596,1
2026-06-29,000001,09:38:06,10.05,740,1
2026-06-29,000001,09:38:09,10.06,158,2
2026-06-29,000001,09:38:12,10.06,78,2
2026-06-29,000001,09:38:15,10.06,823,2
2026-06-29,000001,09:38:18,10.06,413,1
2026-06-29,000001,09:38:21,10.06,270,1
2026-06-29,000001,09:38:24,10.06,453,2
2026-06-29,000001,09:38:27,10.06,355,2
2026-06-29,000001,09:38:30,10.06,259,2
2026-06-29,000001,09:38:33,10.06,432,2
2026-06-29,000001,09:38:36,10.06,165,1
2026-06-29,000001,09:38:39,10.06,35,1
2026-06-29,000001,09:38:42,10.06,108,1
2026-06-29,000001,09:38:45,10.07,181,2
2026-06-29,000001,09:38:48,10.07,318,2
2026-06-29,000001,09:38:51,10.06,237,1
2026-06-29,000001,09:38:54,10.07,85,2
2026-06-29,000001,09:38:57,10.06,130,1
2026-06-29,000001,09:39:00,10.07,291,2
2026-06-29,000001,09:39:03,10.06,254,1
2026-06-29,000001,09:39:06,10.06,868,1
2026-06-29,000001,09:39:09,10.07,288,2
2026-06-29,000001,09:39:12,10.06,1080,1
2026-06-29,000001,09:39:15,10.06,252,1
2026-06-29,000001,09:39:18,10.07,513,2
2026-06-29,000001,09:39:21,10.07,365,2
2026-06-29,000001,09:39:24,10.07,156,2
2026-06-29,000001,09:39:27,10.06,208,1
2026-06-29,000001,09:39:30,10.07,418,2
2026-06-29,000001,09:39:33,10.07,324,2
2026-06-29,000001,09:39:36,10.07,471,2
2026-06-29,000001,09:39:39,10.07,163,2
2026-06-29,000001,09:39:42,10.07,288,2
2026-06-29,000001,09:39:45,10.07,430,2
2026-06-29,000001,09:39:48,10.07,631,2
2026-06-29,000001,09:39:51,10.07,751,2
2026-06-29,000001,09:39:54,10.07,690,2
2026-06-29,000001,09:39:57,10.07,458,2
2026-06-29,000001,09:40:00,10.07,403,2
2026-06-29,000001,09:40:03,10.07,234,2
2026-06-29,000001,09:40:06,10.06,499,1
2026-06-29,000001,09:40:09,10.07,473,2
2026-06-29,000001,09:40:12,10.07,605,2
2026-06-29,000001,09:40:15,10.06,315,1
2026-06-29,000001,09:40:18,10.06,408,1
2026-06-29,000001,09:40:21,10.06,373,1
2026-06-29,000001,09:40:24,10.07,697,2
2026-06-29,000001,09:40:27,10.06,4030,1
2026-06-29,000001,09:40:30,10.06,1172,2
2026-06-29,000001,09:40:33,10.06,473,2
2026-06-29,000001,09:40:36,10.05,5132,1
2026-06-29,000001,09:40:39,10.05,3363,1
2026-06-29,000001,09:40:42,10.04,1745,1
2026-06-29,000001,09:40:45,10.04,1900,1
2026-06-29,000001,09:40:48,10.04,635,1
2026-06-29,000001,09:40:51,10.04,1016,1
2026-06-29,000001,09:40:54,10.04,936,1
2026-06-29,000001,09:40:57,10.04,135,1
2026-06-29,000001,09:41:00,10.04,296,1
2026-06-29,000001,09:41:03,10.03,481,1
2026-06-29,000001,09:41:06,10.04,260,1
2026-06-29,000001,09:41:09,10.05,484,2
2026-06-29,000001,09:41:12,10.06,1144,2
2026-06-29,000001,09:41:15,10.05,363,1
2026-06-29,000001,09:41:18,10.06,251,2
2026-06-29,000001,09:41:21,10.04,1158,1
2026-06-29,000001,09:41:24,10.04,727,1
2026-06-29,000001,09:41:27,10.05,451,2
2026-06-29,000001,09:41:30,10.05,476,2
2026-06-29,000001,09:41:33,10.04,561,1
2026-06-29,000001,09:41:36,10.05,807,2
2026-06-29,000001,09:41:39,10.04,3029,1
2026-06-29,000001,09:41:42,10.04,1336,2
2026-06-29,000001,09:41:45,10.04,102,2
