date,code,time,price,volume,bs
2026-06-29,600036,09:30:01,35.90,162,2
2026-06-29,600036,09:30:04,35.90,239,1
2026-06-29,600036,09:30:07,35.88,745,1
2026-06-29,600036,09:30:10,35.89,632,2
2026-06-29,600036,09:30:13,35.90,511,2
2026-06-29,600036,09:30:16,35.86,571,1
2026-06-29,600036,09:30:19,35.88,614,2
2026-06-29,600036,09:30:22,35.87,382,1
2026-06-29,600036,09:30:25,35.88,713,2
2026-06-29,600036,09:30:28,35.85,412,1
2026-06-29,600036,09:30:31,35.85,859,2
2026-06-29,600036,09:30:34,35.85,674,2
2026-06-29,600036,09:30:37,35.83,398,1
2026-06-29,600036,09:30:40,35.83,995,2
2026-06-29,600036,09:30:43,35.80,2197,1
2026-06-29,600036,09:30:46,35.81,1149,2
2026-06-29,600036,09:30:49,35.80,1913,1
2026-06-29,600036,09:30:52,35.77,2412,1
2026-06-29,600036,09:30:55,35.79,1180,2
2026-06-29,600036,09:30:58,35.76,435,1
2026-06-29,600036,09:31:01,35.76,1919,2
2026-06-29,600036,09:31:04,35.75,638,1
2026-06-29,600036,09:31:07,35.71,1917,1
2026-06-29,600036,09:31:10,35.71,643,2
2026-06-29,600036,09:31:13,35.70,3422,1
2026-06-29,600036,09:31:16,35.70,817,2
2026-06-29,600036,09:31:19,35.70,738,2
2026-06-29,600036,09:31:22,35.67,409,1
2026-06-29,600036,09:31:25,35.65,1110,1
2026-06-29,600036,09:31:28,35.64,2433,1
2026-06-29,600036,09:31:31,35.62,1181,1
2026-06-29,600036,09:31:34,35.61,945,1
2026-06-29,600036,09:31:37,35.59,2497,1
2026-06-29,600036,09:31:40,35.59,993,2
2026-06-29,600036,09:31:43,35.60,2085,2
2026-06-29,600036,09:31:46,35.61,2724,2
2026-06-29,600036,09:31:49,35.60,557,1
2026-06-29,600036,09:31:52,35.58,1137,1
2026-06-29,600036,09:31:55,35.62,1017,1
2026-06-29,600036,09:31:58,35.62,1284,1
2026-06-29,600036,09:32:01,35.59,1283,1
2026-06-29,600036,09:32:04,35.57,1350,1
2026-06-29,600036,09:32:07,35.58,1074,2
2026-06-29,600036,09:32:10,35.52,1527,1
2026-06-29,600036,09:32:13,35.51,3650,1
2026-06-29,600036,09:32:16,35.50,3444,1
2026-06-29,600036,09:32:19,35.50,3261,2
2026-06-29,600036,09:32:22,35.50,451,1
2026-06-29,600036,09:32:25,35.50,995,1
2026-06-29,600036,09:32:28,35.51,327,1
2026-06-29,600036,09:32:31,35.50,782,1
2026-06-29,600036,09:32:34,35.51,387,2
2026-06-29,600036,09:32:37,35.50,567,1
2026-06-29,600036,09:32:40,35.50,997,1
2026-06-29,600036,09:32:43,35.51,579,2
2026-06-29,600036,09:32:46,35.52,1079,1
2026-06-29,600036,09:32:49,35.52,491,1
2026-06-29,600036,09:32:52,35.52,349,1
2026-06-29,600036,09:32:55,35.52,529,1
2026-06-29,600036,09:32:58,35.54,718,2
2026-06-29,600036,09:33:01,35.58,1277,2
2026-06-29,600036,09:33:04,35.59,559,2
2026-06-29,600036,09:33:07,35.60,651,2
2026-06-29,600036,09:33:10,35.59,696,1
2026-06-29,600036,09:33:13,35.58,2176,1
2026-06-29,600036,09:33:16,35.56,689,1
2026-06-29,600036,09:33:19,35.57,1403,2
2026-06-29,600036,09:33:22,35.58,581,2
2026-06-29,600036,09:33:25,35.56,790,1
2026-06-29,600036,09:33:28,35.58,920,2
2026-06-29,600036,09:33:31,35.52,964,1
2026-06-29,600036,09:33:34,35.54,1162,2
2026-06-29,600036,09:33:37,35.54,273,2
2026-06-29,600036,09:33:40,35.54,120,2
2026-06-29,600036,09:33:43,35.54,1481,2
2026-06-29,600036,09:33:46,35.54,723,2
2026-06-29,600036,09:33:49,35.53,588,1
2026-06-29,600036,09:33:52,35.52,428,1
2026-06-29,600036,09:33:55,35.51,593,1
2026-06-29,600036,09:33:58,35.50,3809,1
2026-06-29,600036,09:34:01,35.46,953,1
2026-06-29,600036,09:34:04,35.49,516,2
2026-06-29,600036,09:34:07,35.48,300,1
2026-06-29,600036,09:34:10,35.48,208,2
2026-06-29,600036,09:34:13,35.47,607,1
2026-06-29,600036,09:34:16,35.48,709,2
2026-06-29,600036,09:34:19,35.50,334,2
2026-06-29,600036,09:34:22,35.47,703,1
2026-06-29,600036,09:34:25,35.46,1731,1
2026-06-29,600036,09:34:28,35.46,512,2
2026-06-29,600036,09:34:31,35.46,975,2
2026-06-29,600036,09:34:34,35.45,739,1
2026-06-29,600036,09:34:37,35.44,732,1
2026-06-29,600036,09:34:40,35.43,473,1
2026-06-29,600036,09:34:43,35.43,462,1
2026-06-29,600036,09:34:46,35.43,577,1
2026-06-29,600036,09:34:49,35.43,428,2
2026-06-29,600036,09:34:52,35.42,256,1
2026-06-29,600036,09:34:55,35.43,464,2
2026-06-29,600036,09:34:58,35.43,331,2
2026-06-29,600036,09:35:01,35.41,731,1
2026-06-29,600036,09:35:04,35.42,500,2
2026-06-29,600036,09:35:07,35.42,508,1
2026-06-29,600036,09:35:10,35.44,291,2
2026-06-29,600036,09:35:13,35.43,717,1
2026-06-29,600036,09:35:16,35.42,384,1
2026-06-29,600036,09:35:19,35.41,1571,1
2026-06-29,600036,09:35:22,35.42,1773,2
2026-06-29,600036,09:35:25,35.42,791,2
2026-06-29,600036,09:35:28,35.41,226,1
2026-06-29,600036,09:35:31,35.42,577,2
2026-06-29,600036,09:35:34,35.42,551,1
2026-06-29,600036,09:35:37,35.42,617,1
2026-06-29,600036,09:35:40,35.43,914,2
2026-06-29,600036,09:35:43,35.42,880,1
2026-06-29,600036,09:35:46,35.42,403,1
2026-06-29,600036,09:35:49,35.43,871,2
2026-06-29,600036,09:35:52,35.43,614,2
2026-06-29,600036,09:35:55,35.42,427,1
2026-06-29,600036,09:35:58,35.42,495,1
2026-06-29,600036,09:36:01,35.42,560,1
2026-06-29,600036,09:36:04,35.44,217,2
2026-06-29,600036,09:36:07,35.45,575,2
2026-06-29,600036,09:36:10,35.45,76,2
2026-06-29,600036,09:36:13,35.44,201,1
2026-06-29,600036,09:36:16,35.45,221,2
2026-06-29,600036,09:36:19,35.44,314,1
2026-06-29,600036,09:36:22,35.44,1933,1
2026-06-29,600036,09:36:25,35.44,716,1
2026-06-29,600036,09:36:28,35.44,717,1
2026-06-29,600036,09:36:31,35.44,331,2
2026-06-29,600036,09:36:34,35.45,266,2
2026-06-29,600036,09:36:37,35.45,194,2
2026-06-29,600036,09:36:40,35.44,699,1
2026-06-29,600036,09:36:43,35.44,762,2
2026-06-29,600036,09:36:46,35.43,424,1
2026-06-29,600036,09:36:49,35.44,912,2
2026-06-29,600036,09:36:52,35.43,201,1
2026-06-29,600036,09:36:55,35.42,1255,1
2026-06-29,600036,09:36:58,35.43,226,2
2026-06-29,600036,09:37:01,35.42,673,1
2026-06-29,600036,09:37:04,35.41,1384,1
2026-06-29,600036,09:37:07,35.42,1321,2
2026-06-29,600036,09:37:10,35.42,144,2
2026-06-29,600036,09:37:13,35.41,492,1
2026-06-29,600036,09:37:16,35.41,1138,2
2026-06-29,600036,09:37:19,35.41,614,2
2026-06-29,600036,09:37:22,35.41,752,2
2026-06-29,600036,09:37:25,35.42,151,2
2026-06-29,600036,09:37:28,35.42,320,2
2026-06-29,600036,09:37:31,35.42,403,2
2026-06-29,600036,09:37:34,35.42,300,2
2026-06-29,600036,09:37:37,35.42,382,2
2026-06-29,600036,09:37:40,35.42,483,2
2026-06-29,600036,09:37:43,35.42,269,2
2026-06-29,600036,09:37:46,35.42,324,2
2026-06-29,600036,09:37:49,35.42,598,2
2026-06-29,600036,09:37:52,35.41,747,1
2026-06-29,600036,09:37:55,35.41,466,1
2026-06-29,600036,09:37:58,35.42,346,2
2026-06-29,600036,09:38:01,35.41,654,1
2026-06-29,600036,09:38:04,35.42,470,2
2026-06-29,600036,09:38:07,35.42,335,2
2026-06-29,600036,09:38:10,35.43,39,2
