code,name,n_days,date_from,date_to,overlap_only,pct_buy,pct_hold,pct_sell,mean_wuwen_pct,mean_calm_pct,mean_consensus_risk_pct,v4_return,momentum_return,meanrev_return,buyhold_return,v4_sharpe,momentum_sharpe,meanrev_sharpe,v4_mdd,momentum_mdd,meanrev_mdd,corr_signal_nextday,tick_coverage_pct,news_coverage_pct
000001,平安银行,10,2025-01-01,2026-12-31,1,0.100000,0.000000,0.900000,18.600000,0.300000,0.700000,-0.010850,-0.049729,0.000000,-0.074141,-5.639860,-7.451008,0.000000,-0.010850,-0.049729,0.000000,-0.073024,0.900000
000333,美的集团,9,2025-01-01,2026-12-31,1,0.222222,0.000000,0.777778,14.333333,0.444444,0.444444,0.032607,-0.012759,0.039274,0.026980,5.503201,-4.403524,4.533400,0.000000,-0.016159,-0.021116,0.631195,1.000000
000858,五粮液,9,2025-01-01,2026-12-31,1,0.111111,0.000000,0.888889,20.888889,0.111111,0.888889,0.000000,0.000000,-0.055279,-0.055279,0.000000,0.000000,-5.942317,0.000000,0.000000,-0.065875,0.000000,1.000000
600036,招商银行,9,2025-01-01,2026-12-31,1,0.000000,0.000000,1.000000,12.777778,0.444444,0.555556,0.000000,-0.023853,-0.009249,-0.055743,0.000000,-4.636110,-2.642840,0.000000,-0.033964,-0.020675,0.000000,1.000000
600519,贵州茅台,9,2025-01-01,2026-12-31,1,0.111111,0.000000,0.888889,15.888889,0.111111,0.777778,0.000000,0.000000,0.006723,-0.026628,0.000000,0.000000,0.905960,0.000000,0.000000,-0.036888,0.000000,1.000000
600900,长江电力,12,2025-01-01,2026-12-31,1,0.250000,0.000000,0.750000,19.166667,0.250000,0.750000,0.009151,-0.024158,0.006752,-0.017570,0.385199,-1.286648,0.381297,-0.027818,-0.057284,-0.026726,0.042180,0.750000
601012,隆基绿能,10,2025-01-01,2026-12-31,1,0.300000,0.000000,0.700000,18.500000,0.200000,0.800000,-0.044960,0.000000,0.000000,-0.090199,-5.928335,0.000000,0.000000,-0.055398,0.000000,0.000000,-0.063130,0.900000
601318,中国平安,10,2025-01-01,2026-12-31,1,0.100000,0.000000,0.900000,25.900000,0.200000,0.600000,-0.004340,-0.048877,-0.095814,-0.095814,-4.488126,-1.570986,-2.283517,-0.004340,-0.068126,-0.129080,0.061816,0.900000
