net,oos,v4,8,0.031095,0.050090,134.38,0.006371,0.4413,0.658976,no
net,is,v4,8,0.131670,-0.029953,324.62,0.004855,0.5192,0.603601,no
net,is,bh,8,0.748221,0.336104,1.00,0.000000,0.0000,1.000000,-
net,oos,mr,8,0.118907,0.246613,20.00,-0.002639,-0.1828,0.854970,no
net,is,mom,8,0.470476,0.099647,92.62,-0.000721,-0.0771,0.938574,no
net,is,mr,8,0.415751,0.212994,47.38,0.002934,0.3137,0.753716,no
net,oos,bh,8,0.165187,0.253867,0.00,0.000000,0.0000,1.000000,-
net,oos,mom,8,0.026168,-0.078884,36.62,0.006890,0.4772,0.633197,no
